
==================================================
Loading embedding model: paraphrase-multilingual-MiniLM-L12-v2...

Embedding Similarity Benchmark Results (Model: paraphrase-multilingual-MiniLM-L12-v2):

| ZhiWen File   | Equivalent File   |   Cosine Similarity |
| sim_0998.zw   | sim_0998.json     |              0.7486 |
| sim_0760.zw   | sim_0760.json     |              0.7958 |
| sim_0634.zw   | sim_0634.json     |              0.806  |
| sim_0565.zw   | sim_0565.json     |              0.8323 |
| sim_0608.zw   | sim_0608.json     |              0.7995 |
| sim_0181.zw   | sim_0181.json     |              0.6965 |
| sim_0819.zw   | sim_0819.json     |              0.8177 |
| sim_0710.zw   | sim_0710.json     |              0.7783 |
| sim_0462.zw   | sim_0462.json     |              0.6935 |
| sim_0774.zw   | sim_0774.json     |              0.77   |

Average Cosine Similarity (paraphrase-multilingual-MiniLM-L12-v2): 0.7651


==================================================
Loading embedding model: all-MiniLM-L6-v2...

Embedding Similarity Benchmark Results (Model: all-MiniLM-L6-v2):

| ZhiWen File   | Equivalent File   |   Cosine Similarity |
|---------------|-------------------|---------------------|
| sim_0669.zw   | sim_0669.json     |              0.1668 |
| sim_0613.zw   | sim_0613.json     |              0.0964 |
| sim_0602.zw   | sim_0602.json     |              0.2596 |
| sim_0273.zw   | sim_0273.json     |              0.1544 |
| sim_0330.zw   | sim_0330.json     |              0.0557 |
| sim_0733.zw   | sim_0733.json     |              0.179  |
| sim_0145.zw   | sim_0145.json     |              0.1387 |
| sim_0659.zw   | sim_0659.json     |              0.1879 |
| sim_0766.zw   | sim_0766.json     |              0.1977 |
| sim_0531.zw   | sim_0531.json     |              0.0871 |
| sim_0811.zw   | sim_0811.json     |              0.1103 |
| sim_0747.zw   | sim_0747.json     |              0.1151 |
| sim_0825.zw   | sim_0825.json     |              0.1365 |
| sim_0901.zw   | sim_0901.json     |              0.232  |
| sim_0162.zw   | sim_0162.json     |              0.2178 |
| sim_0244.zw   | sim_0244.json     |              0.1221 |
| sim_0180.zw   | sim_0180.json     |              0.1266 |
| sim_0537.zw   | sim_0537.json     |              0.1604 |
| sim_0983.zw   | sim_0983.json     |              0.1588 |
| sim_0025.zw   | sim_0025.json     |              0.2449 |
| sim_0066.zw   | sim_0066.json     |              0.1199 |
| sim_0395.zw   | sim_0395.json     |              0.1518 |
| sim_0389.zw   | sim_0389.json     |              0.2551 |
| sim_0594.zw   | sim_0594.json     |              0.1352 |
| sim_0586.zw   | sim_0586.json     |              0.1516 |
| sim_0398.zw   | sim_0398.json     |              0.1282 |
| sim_0839.zw   | sim_0839.json     |              0.1633 |
| sim_0194.zw   | sim_0194.json     |              0.2573 |
| sim_0258.zw   | sim_0258.json     |              0.2412 |
| sim_0933.zw   | sim_0933.json     |              0.1485 |
| sim_0776.zw   | sim_0776.json     |              0.1254 |
| sim_0557.zw   | sim_0557.json     |              0.1643 |
| sim_0598.zw   | sim_0598.json     |              0.2302 |
| sim_0169.zw   | sim_0169.json     |              0.2164 |
| sim_0241.zw   | sim_0241.json     |              0.1392 |
| sim_0794.zw   | sim_0794.json     |              0.1379 |
| sim_0202.zw   | sim_0202.json     |              0.1744 |
| sim_0843.zw   | sim_0843.json     |              0.1851 |
| sim_0236.zw   | sim_0236.json     |              0.0986 |
| sim_0363.zw   | sim_0363.json     |              0.2051 |
| sim_0335.zw   | sim_0335.json     |              0.1633 |
| sim_0990.zw   | sim_0990.json     |              0.1505 |
| sim_0702.zw   | sim_0702.json     |              0.1754 |
| sim_0408.zw   | sim_0408.json     |              0.2093 |
| sim_0595.zw   | sim_0595.json     |              0.1212 |
| sim_0354.zw   | sim_0354.json     |              0.2169 |
| sim_0521.zw   | sim_0521.json     |              0.1714 |
| sim_0442.zw   | sim_0442.json     |              0.1139 |
| sim_0914.zw   | sim_0914.json     |              0.1978 |
| sim_0871.zw   | sim_0871.json     |              0.164  |
| sim_0285.zw   | sim_0285.json     |              0.1428 |
| sim_0838.zw   | sim_0838.json     |              0.2339 |
| sim_0541.zw   | sim_0541.json     |              0.1391 |
| sim_0360.zw   | sim_0360.json     |              0.1213 |
| sim_0279.zw   | sim_0279.json     |              0.0556 |
| sim_0637.zw   | sim_0637.json     |              0.1697 |
| sim_0653.zw   | sim_0653.json     |              0.1853 |
| sim_0214.zw   | sim_0214.json     |              0.1505 |
| sim_0448.zw   | sim_0448.json     |              0.0597 |
| sim_0048.zw   | sim_0048.json     |              0.2258 |
| sim_0562.zw   | sim_0562.json     |              0.1482 |
| sim_0797.zw   | sim_0797.json     |              0.1594 |
| sim_0592.zw   | sim_0592.json     |              0.0975 |
| sim_0953.zw   | sim_0953.json     |              0.1414 |
| sim_0852.zw   | sim_0852.json     |              0.2311 |
| sim_0342.zw   | sim_0342.json     |              0.1197 |
| sim_0684.zw   | sim_0684.json     |              0.1355 |
| sim_0560.zw   | sim_0560.json     |              0.0835 |
| sim_0198.zw   | sim_0198.json     |              0.1487 |
| sim_0981.zw   | sim_0981.json     |              0.2681 |
| sim_0211.zw   | sim_0211.json     |              0.0997 |
| sim_0161.zw   | sim_0161.json     |              0.1199 |
| sim_0762.zw   | sim_0762.json     |              0.1641 |
| sim_0568.zw   | sim_0568.json     |              0.1687 |
| sim_0957.zw   | sim_0957.json     |              0.1043 |
| sim_0641.zw   | sim_0641.json     |              0.1629 |
| sim_0300.zw   | sim_0300.json     |              0.1742 |
| sim_0128.zw   | sim_0128.json     |              0.2224 |
| sim_0783.zw   | sim_0783.json     |              0.1205 |
| sim_0346.zw   | sim_0346.json     |              0.175  |
| sim_0732.zw   | sim_0732.json     |              0.1611 |
| sim_0841.zw   | sim_0841.json     |              0.1693 |
| sim_0094.zw   | sim_0094.json     |              0.0651 |
| sim_0623.zw   | sim_0623.json     |              0.1523 |
| sim_0905.zw   | sim_0905.json     |              0.107  |
| sim_0884.zw   | sim_0884.json     |              0.1169 |
| sim_0155.zw   | sim_0155.json     |              0.0991 |
| sim_0935.zw   | sim_0935.json     |              0.1404 |
| sim_0055.zw   | sim_0055.json     |              0.1936 |
| sim_0726.zw   | sim_0726.json     |              0.2588 |
| sim_0371.zw   | sim_0371.json     |              0.1314 |
| sim_0673.zw   | sim_0673.json     |              0.1737 |
| sim_0561.zw   | sim_0561.json     |              0.1052 |
| sim_0750.zw   | sim_0750.json     |              0.1077 |
| sim_0855.zw   | sim_0855.json     |              0.1762 |
| sim_0722.zw   | sim_0722.json     |              0.1956 |
| sim_0013.zw   | sim_0013.json     |              0.1715 |
| sim_0741.zw   | sim_0741.json     |              0.1317 |
| sim_0665.zw   | sim_0665.json     |              0.1627 |
| sim_0872.zw   | sim_0872.json     |              0.2169 |
| sim_0697.zw   | sim_0697.json     |              0.0741 |
| sim_0861.zw   | sim_0861.json     |              0.1486 |
| sim_0033.zw   | sim_0033.json     |              0.244  |
| sim_0965.zw   | sim_0965.json     |              0.0386 |
| sim_0489.zw   | sim_0489.json     |              0.2076 |
| sim_0151.zw   | sim_0151.json     |              0.1172 |
| sim_0148.zw   | sim_0148.json     |              0.183  |
| sim_0532.zw   | sim_0532.json     |              0.0989 |
| sim_0717.zw   | sim_0717.json     |              0.1103 |
| sim_0479.zw   | sim_0479.json     |              0.1851 |
| sim_0786.zw   | sim_0786.json     |              0.1751 |
| sim_0233.zw   | sim_0233.json     |              0.1534 |
| sim_0203.zw   | sim_0203.json     |              0.1427 |
| sim_0185.zw   | sim_0185.json     |              0.0974 |
| sim_0407.zw   | sim_0407.json     |              0.146  |
| sim_0867.zw   | sim_0867.json     |              0.2183 |
| sim_0863.zw   | sim_0863.json     |              0.0935 |
| sim_0470.zw   | sim_0470.json     |              0.149  |
| sim_0095.zw   | sim_0095.json     |              0.121  |
| sim_0818.zw   | sim_0818.json     |              0.0921 |
| sim_0859.zw   | sim_0859.json     |              0.0506 |
| sim_0201.zw   | sim_0201.json     |              0.1664 |
| sim_0437.zw   | sim_0437.json     |              0.1876 |
| sim_0476.zw   | sim_0476.json     |              0.1684 |
| sim_0916.zw   | sim_0916.json     |              0.2737 |
| sim_0790.zw   | sim_0790.json     |              0.1718 |
| sim_0136.zw   | sim_0136.json     |              0.1653 |
| sim_0913.zw   | sim_0913.json     |              0.2482 |
| sim_0270.zw   | sim_0270.json     |              0.0831 |
| sim_0102.zw   | sim_0102.json     |              0.1633 |
| sim_0457.zw   | sim_0457.json     |              0.191  |
| sim_0458.zw   | sim_0458.json     |              0.2693 |
| sim_0305.zw   | sim_0305.json     |              0.2468 |
| sim_0978.zw   | sim_0978.json     |              0.089  |
| sim_0869.zw   | sim_0869.json     |              0.2209 |
| sim_0154.zw   | sim_0154.json     |              0.1937 |
| sim_0394.zw   | sim_0394.json     |              0.1789 |
| sim_0275.zw   | sim_0275.json     |              0.1285 |
| sim_0312.zw   | sim_0312.json     |              0.1024 |
| sim_0836.zw   | sim_0836.json     |              0.2029 |
| sim_0490.zw   | sim_0490.json     |              0.169  |
| sim_0510.zw   | sim_0510.json     |              0.2477 |
| sim_0091.zw   | sim_0091.json     |              0.0879 |
| sim_0315.zw   | sim_0315.json     |              0.1878 |
| sim_0197.zw   | sim_0197.json     |              0.16   |
| sim_0540.zw   | sim_0540.json     |              0.1289 |
| sim_0708.zw   | sim_0708.json     |              0.2582 |
| sim_0493.zw   | sim_0493.json     |              0.0942 |
| sim_0322.zw   | sim_0322.json     |              0.2138 |
| sim_0266.zw   | sim_0266.json     |              0.2214 |
| sim_0649.zw   | sim_0649.json     |              0.257  |
| sim_0085.zw   | sim_0085.json     |              0.1386 |
| sim_0751.zw   | sim_0751.json     |              0.085  |
| sim_0952.zw   | sim_0952.json     |              0.1087 |
| sim_0098.zw   | sim_0098.json     |              0.1587 |
| sim_0918.zw   | sim_0918.json     |              0.1929 |
| sim_0277.zw   | sim_0277.json     |              0.1344 |
| sim_0474.zw   | sim_0474.json     |              0.2215 |
| sim_0345.zw   | sim_0345.json     |              0.2116 |
| sim_0974.zw   | sim_0974.json     |              0.2406 |
| sim_0737.zw   | sim_0737.json     |              0.1235 |
| sim_0535.zw   | sim_0535.json     |              0.1566 |
| sim_0876.zw   | sim_0876.json     |              0.1259 |
| sim_0124.zw   | sim_0124.json     |              0.1139 |
| sim_0606.zw   | sim_0606.json     |              0.1425 |
| sim_0651.zw   | sim_0651.json     |              0.2203 |
| sim_0382.zw   | sim_0382.json     |              0.1239 |
| sim_0186.zw   | sim_0186.json     |              0.0962 |
| sim_0679.zw   | sim_0679.json     |              0.151  |
| sim_0009.zw   | sim_0009.json     |              0.0754 |
| sim_0661.zw   | sim_0661.json     |              0.2642 |
| sim_0647.zw   | sim_0647.json     |              0.1809 |
| sim_0027.zw   | sim_0027.json     |              0.2187 |
| sim_0646.zw   | sim_0646.json     |              0.1025 |
| sim_0823.zw   | sim_0823.json     |              0.0979 |
| sim_0222.zw   | sim_0222.json     |              0.2048 |
| sim_0245.zw   | sim_0245.json     |              0.2355 |
| sim_0507.zw   | sim_0507.json     |              0.2194 |
| sim_0660.zw   | sim_0660.json     |              0.1692 |
| sim_0812.zw   | sim_0812.json     |              0.0749 |
| sim_0924.zw   | sim_0924.json     |              0.165  |
| sim_0022.zw   | sim_0022.json     |              0.1217 |
| sim_0749.zw   | sim_0749.json     |              0.1539 |
| sim_0520.zw   | sim_0520.json     |              0.1445 |
| sim_0425.zw   | sim_0425.json     |              0.151  |
| sim_0024.zw   | sim_0024.json     |              0.0815 |
| sim_0160.zw   | sim_0160.json     |              0.1417 |
| sim_0555.zw   | sim_0555.json     |              0.1741 |
| sim_0454.zw   | sim_0454.json     |              0.1391 |
| sim_0670.zw   | sim_0670.json     |              0.3155 |
| sim_0677.zw   | sim_0677.json     |              0.1842 |
| sim_0963.zw   | sim_0963.json     |              0.1448 |
| sim_0436.zw   | sim_0436.json     |              0.1581 |
| sim_0054.zw   | sim_0054.json     |              0.1405 |
| sim_0573.zw   | sim_0573.json     |              0.1843 |
| sim_0384.zw   | sim_0384.json     |              0.1794 |
| sim_0721.zw   | sim_0721.json     |              0.1929 |
| sim_0706.zw   | sim_0706.json     |              0.0876 |
| sim_0402.zw   | sim_0402.json     |              0.0933 |
| sim_0308.zw   | sim_0308.json     |              0.1118 |
| sim_0548.zw   | sim_0548.json     |              0.2398 |
| sim_0097.zw   | sim_0097.json     |              0.247  |
| sim_0423.zw   | sim_0423.json     |              0.1484 |
| sim_0696.zw   | sim_0696.json     |              0.2878 |
| sim_0005.zw   | sim_0005.json     |              0.1328 |
| sim_0609.zw   | sim_0609.json     |              0.192  |
| sim_0744.zw   | sim_0744.json     |              0.0978 |
| sim_0257.zw   | sim_0257.json     |              0.1292 |
| sim_0868.zw   | sim_0868.json     |              0.2333 |
| sim_0191.zw   | sim_0191.json     |              0.2486 |
| sim_0242.zw   | sim_0242.json     |              0.1997 |
| sim_0438.zw   | sim_0438.json     |              0.0501 |
| sim_0519.zw   | sim_0519.json     |              0.1903 |
| sim_0734.zw   | sim_0734.json     |              0.2292 |
| sim_0837.zw   | sim_0837.json     |              0.1316 |
| sim_0328.zw   | sim_0328.json     |              0.2126 |
| sim_0224.zw   | sim_0224.json     |              0.1694 |
| sim_0467.zw   | sim_0467.json     |              0.1576 |
| sim_0390.zw   | sim_0390.json     |              0.2051 |
| sim_0210.zw   | sim_0210.json     |              0.246  |
| sim_0601.zw   | sim_0601.json     |              0.2197 |
| sim_0221.zw   | sim_0221.json     |              0.0768 |
| sim_0071.zw   | sim_0071.json     |              0.1511 |
| sim_0347.zw   | sim_0347.json     |              0.1495 |
| sim_0007.zw   | sim_0007.json     |              0.1107 |
| sim_0259.zw   | sim_0259.json     |              0.1557 |
| sim_0880.zw   | sim_0880.json     |              0.0758 |
| sim_0170.zw   | sim_0170.json     |              0.1049 |
| sim_0992.zw   | sim_0992.json     |              0.1014 |
| sim_0261.zw   | sim_0261.json     |              0.0849 |
| sim_0262.zw   | sim_0262.json     |              0.2017 |
| sim_0508.zw   | sim_0508.json     |              0.1088 |
| sim_0323.zw   | sim_0323.json     |              0.1977 |
| sim_0138.zw   | sim_0138.json     |              0.1526 |
| sim_0629.zw   | sim_0629.json     |              0.2192 |
| sim_0047.zw   | sim_0047.json     |              0.2247 |
| sim_0414.zw   | sim_0414.json     |              0.1639 |
| sim_0664.zw   | sim_0664.json     |              0.1793 |
| sim_0962.zw   | sim_0962.json     |              0.1328 |
| sim_0104.zw   | sim_0104.json     |              0.1494 |
| sim_0533.zw   | sim_0533.json     |              0.1067 |
| sim_0614.zw   | sim_0614.json     |              0.159  |
| sim_0497.zw   | sim_0497.json     |              0.2369 |
| sim_0238.zw   | sim_0238.json     |              0.1563 |
| sim_0159.zw   | sim_0159.json     |              0.1227 |
| sim_0352.zw   | sim_0352.json     |              0.1474 |
| sim_0917.zw   | sim_0917.json     |              0.091  |
| sim_0026.zw   | sim_0026.json     |              0.1438 |
| sim_0418.zw   | sim_0418.json     |              0.2429 |
| sim_0777.zw   | sim_0777.json     |              0.0862 |
| sim_0757.zw   | sim_0757.json     |              0.2365 |
| sim_0820.zw   | sim_0820.json     |              0.1396 |
| sim_0140.zw   | sim_0140.json     |              0.2477 |
| sim_0505.zw   | sim_0505.json     |              0.2582 |
| sim_0911.zw   | sim_0911.json     |              0.0795 |
| sim_0588.zw   | sim_0588.json     |              0.2254 |
| sim_0388.zw   | sim_0388.json     |              0.1264 |
| sim_0767.zw   | sim_0767.json     |              0.1085 |
| sim_0225.zw   | sim_0225.json     |              0.1571 |
| sim_0406.zw   | sim_0406.json     |              0.1469 |
| sim_0958.zw   | sim_0958.json     |              0.0947 |
| sim_0337.zw   | sim_0337.json     |              0.1707 |
| sim_0851.zw   | sim_0851.json     |              0.1899 |
| sim_0879.zw   | sim_0879.json     |              0.2113 |
| sim_0652.zw   | sim_0652.json     |              0.1817 |
| sim_0177.zw   | sim_0177.json     |              0.1708 |
| sim_0694.zw   | sim_0694.json     |              0.1339 |
| sim_0897.zw   | sim_0897.json     |              0.1843 |
| sim_0834.zw   | sim_0834.json     |              0.2009 |
| sim_0701.zw   | sim_0701.json     |              0.1744 |
| sim_0426.zw   | sim_0426.json     |              0.1983 |
| sim_0886.zw   | sim_0886.json     |              0.1333 |
| sim_0199.zw   | sim_0199.json     |              0.2487 |
| sim_0768.zw   | sim_0768.json     |              0.2868 |
| sim_0215.zw   | sim_0215.json     |              0.1097 |
| sim_0993.zw   | sim_0993.json     |              0.0651 |
| sim_0605.zw   | sim_0605.json     |              0.2308 |
| sim_0063.zw   | sim_0063.json     |              0.2058 |
| sim_0785.zw   | sim_0785.json     |              0.1469 |
| sim_0686.zw   | sim_0686.json     |              0.1228 |
| sim_0459.zw   | sim_0459.json     |              0.1249 |
| sim_0409.zw   | sim_0409.json     |              0.166  |
| sim_0668.zw   | sim_0668.json     |              0.0849 |
| sim_0959.zw   | sim_0959.json     |              0.1194 |
| sim_0630.zw   | sim_0630.json     |              0.182  |
| sim_0031.zw   | sim_0031.json     |              0.1748 |
| sim_0121.zw   | sim_0121.json     |              0.1015 |
| sim_0234.zw   | sim_0234.json     |              0.1845 |
| sim_0133.zw   | sim_0133.json     |              0.095  |
| sim_0982.zw   | sim_0982.json     |              0.2139 |
| sim_0465.zw   | sim_0465.json     |              0.2086 |
| sim_0572.zw   | sim_0572.json     |              0.2236 |
| sim_0193.zw   | sim_0193.json     |              0.2209 |
| sim_0112.zw   | sim_0112.json     |              0.178  |
| sim_0362.zw   | sim_0362.json     |              0.1113 |
| sim_0368.zw   | sim_0368.json     |              0.1973 |
| sim_0248.zw   | sim_0248.json     |              0.2324 |
| sim_0775.zw   | sim_0775.json     |              0.0848 |
| sim_0784.zw   | sim_0784.json     |              0.2353 |
| sim_0146.zw   | sim_0146.json     |              0.1831 |
| sim_0008.zw   | sim_0008.json     |              0.1102 |
| sim_0340.zw   | sim_0340.json     |              0.1714 |
| sim_0178.zw   | sim_0178.json     |              0.2059 |
| sim_0329.zw   | sim_0329.json     |              0.2226 |
| sim_0862.zw   | sim_0862.json     |              0.081  |
| sim_0190.zw   | sim_0190.json     |              0.151  |
| sim_0662.zw   | sim_0662.json     |              0.2129 |
| sim_0675.zw   | sim_0675.json     |              0.0729 |
| sim_0278.zw   | sim_0278.json     |              0.0749 |
| sim_0556.zw   | sim_0556.json     |              0.2189 |
| sim_0073.zw   | sim_0073.json     |              0.1331 |
| sim_0309.zw   | sim_0309.json     |              0.2949 |
| sim_0534.zw   | sim_0534.json     |              0.1332 |
| sim_0281.zw   | sim_0281.json     |              0.1252 |
| sim_0466.zw   | sim_0466.json     |              0.1483 |
| sim_0187.zw   | sim_0187.json     |              0.1671 |
| sim_0564.zw   | sim_0564.json     |              0.2132 |
| sim_0060.zw   | sim_0060.json     |              0.1442 |
| sim_0712.zw   | sim_0712.json     |              0.2267 |
| sim_0506.zw   | sim_0506.json     |              0.0871 |
| sim_0513.zw   | sim_0513.json     |              0.1684 |
| sim_0546.zw   | sim_0546.json     |              0.0978 |
| sim_0299.zw   | sim_0299.json     |              0.1854 |
| sim_0280.zw   | sim_0280.json     |              0.125  |
| sim_0700.zw   | sim_0700.json     |              0.1935 |
| sim_0742.zw   | sim_0742.json     |              0.1202 |
| sim_0119.zw   | sim_0119.json     |              0.1209 |
| sim_0610.zw   | sim_0610.json     |              0.1893 |
| sim_0272.zw   | sim_0272.json     |              0.1092 |
| sim_0446.zw   | sim_0446.json     |              0.2459 |
| sim_0778.zw   | sim_0778.json     |              0.2214 |
| sim_0292.zw   | sim_0292.json     |              0.1695 |
| sim_0666.zw   | sim_0666.json     |              0.1974 |
| sim_0276.zw   | sim_0276.json     |              0.2536 |
| sim_0176.zw   | sim_0176.json     |              0.1811 |
| sim_0672.zw   | sim_0672.json     |              0.1701 |
| sim_0386.zw   | sim_0386.json     |              0.0795 |
| sim_0444.zw   | sim_0444.json     |              0.135  |
| sim_0639.zw   | sim_0639.json     |              0.1985 |
| sim_0295.zw   | sim_0295.json     |              0.1266 |
| sim_0807.zw   | sim_0807.json     |              0.193  |
| sim_0985.zw   | sim_0985.json     |              0.2391 |
| sim_0642.zw   | sim_0642.json     |              0.2298 |
| sim_0967.zw   | sim_0967.json     |              0.151  |
| sim_0002.zw   | sim_0002.json     |              0.2233 |
| sim_0752.zw   | sim_0752.json     |              0.2343 |
| sim_0290.zw   | sim_0290.json     |              0.1907 |
| sim_0804.zw   | sim_0804.json     |              0.1364 |
| sim_0844.zw   | sim_0844.json     |              0.1488 |
| sim_0587.zw   | sim_0587.json     |              0.1265 |
| sim_0228.zw   | sim_0228.json     |              0.0798 |
| sim_0059.zw   | sim_0059.json     |              0.2275 |
| sim_0705.zw   | sim_0705.json     |              0.2006 |
| sim_0966.zw   | sim_0966.json     |              0.1373 |
| sim_0061.zw   | sim_0061.json     |              0.0757 |
| sim_0995.zw   | sim_0995.json     |              0.1845 |
| sim_0782.zw   | sim_0782.json     |              0.1483 |
| sim_0870.zw   | sim_0870.json     |              0.1042 |
| sim_0246.zw   | sim_0246.json     |              0.1245 |
| sim_0551.zw   | sim_0551.json     |              0.2251 |
| sim_0405.zw   | sim_0405.json     |              0.1251 |
| sim_0432.zw   | sim_0432.json     |              0.2841 |
| sim_0333.zw   | sim_0333.json     |              0.1281 |
| sim_0656.zw   | sim_0656.json     |              0.2693 |
| sim_0341.zw   | sim_0341.json     |              0.1601 |
| sim_0938.zw   | sim_0938.json     |              0.1728 |
| sim_0693.zw   | sim_0693.json     |              0.1213 |
| sim_0644.zw   | sim_0644.json     |              0.1367 |
| sim_0057.zw   | sim_0057.json     |              0.2429 |
| sim_0512.zw   | sim_0512.json     |              0.1753 |
| sim_0896.zw   | sim_0896.json     |              0.1209 |
| sim_0828.zw   | sim_0828.json     |              0.1678 |
| sim_0358.zw   | sim_0358.json     |              0.2523 |
| sim_0349.zw   | sim_0349.json     |              0.1583 |
| sim_0428.zw   | sim_0428.json     |              0.1577 |
| sim_0643.zw   | sim_0643.json     |              0.2581 |
| sim_0353.zw   | sim_0353.json     |              0.2205 |
| sim_0083.zw   | sim_0083.json     |              0.1075 |
| sim_0620.zw   | sim_0620.json     |              0.281  |
| sim_0817.zw   | sim_0817.json     |              0.1408 |
| sim_0574.zw   | sim_0574.json     |              0.0963 |
| sim_0685.zw   | sim_0685.json     |              0.1342 |
| sim_0168.zw   | sim_0168.json     |              0.2065 |
| sim_0636.zw   | sim_0636.json     |              0.055  |
| sim_0743.zw   | sim_0743.json     |              0.1574 |
| sim_0566.zw   | sim_0566.json     |              0.1484 |
| sim_0015.zw   | sim_0015.json     |              0.2642 |
| sim_0081.zw   | sim_0081.json     |              0.156  |
| sim_0600.zw   | sim_0600.json     |              0.1947 |
| sim_0267.zw   | sim_0267.json     |              0.1752 |
| sim_0942.zw   | sim_0942.json     |              0.2022 |
| sim_0304.zw   | sim_0304.json     |              0.1498 |
| sim_0283.zw   | sim_0283.json     |              0.1317 |
| sim_0247.zw   | sim_0247.json     |              0.1074 |
| sim_0192.zw   | sim_0192.json     |              0.2309 |
| sim_0515.zw   | sim_0515.json     |              0.1829 |
| sim_0854.zw   | sim_0854.json     |              0.1307 |
| sim_0431.zw   | sim_0431.json     |              0.2185 |
| sim_0832.zw   | sim_0832.json     |              0.1605 |
| sim_0049.zw   | sim_0049.json     |              0.1118 |
| sim_0080.zw   | sim_0080.json     |              0.1414 |
| sim_0433.zw   | sim_0433.json     |              0.1633 |
| sim_0648.zw   | sim_0648.json     |              0.2004 |
| sim_0217.zw   | sim_0217.json     |              0.249  |
| sim_0325.zw   | sim_0325.json     |              0.188  |
| sim_0498.zw   | sim_0498.json     |              0.1116 |
| sim_0893.zw   | sim_0893.json     |              0.1842 |
| sim_0802.zw   | sim_0802.json     |              0.0997 |
| sim_0526.zw   | sim_0526.json     |              0.1519 |
| sim_0509.zw   | sim_0509.json     |              0.0828 |
| sim_0616.zw   | sim_0616.json     |              0.1683 |
| sim_0997.zw   | sim_0997.json     |              0.1456 |
| sim_0189.zw   | sim_0189.json     |              0.1053 |
| sim_0110.zw   | sim_0110.json     |              0.1607 |
| sim_0416.zw   | sim_0416.json     |              0.1835 |
| sim_0109.zw   | sim_0109.json     |              0.1928 |
| sim_0184.zw   | sim_0184.json     |              0.1965 |
| sim_0274.zw   | sim_0274.json     |              0.0669 |
| sim_0064.zw   | sim_0064.json     |              0.162  |
| sim_0589.zw   | sim_0589.json     |              0.2957 |
| sim_0846.zw   | sim_0846.json     |              0.1165 |
| sim_0928.zw   | sim_0928.json     |              0.1981 |
| sim_0229.zw   | sim_0229.json     |              0.0915 |
| sim_0663.zw   | sim_0663.json     |              0.1844 |
| sim_0714.zw   | sim_0714.json     |              0.1273 |
| sim_0175.zw   | sim_0175.json     |              0.1838 |
| sim_0687.zw   | sim_0687.json     |              0.2807 |
| sim_0079.zw   | sim_0079.json     |              0.17   |
| sim_0339.zw   | sim_0339.json     |              0.15   |
| sim_0830.zw   | sim_0830.json     |              0.1459 |
| sim_0536.zw   | sim_0536.json     |              0.1301 |
| sim_0949.zw   | sim_0949.json     |              0.2117 |
| sim_0723.zw   | sim_0723.json     |              0.0982 |
| sim_0772.zw   | sim_0772.json     |              0.1151 |
| sim_0882.zw   | sim_0882.json     |              0.0866 |
| sim_0921.zw   | sim_0921.json     |              0.1944 |
| sim_0549.zw   | sim_0549.json     |              0.1941 |
| sim_0231.zw   | sim_0231.json     |              0.1407 |
| sim_0301.zw   | sim_0301.json     |              0.079  |
| sim_0994.zw   | sim_0994.json     |              0.1922 |
| sim_0654.zw   | sim_0654.json     |              0.0709 |
| sim_0206.zw   | sim_0206.json     |              0.1576 |
| sim_0645.zw   | sim_0645.json     |              0.1407 |
| sim_0482.zw   | sim_0482.json     |              0.1682 |
| sim_0840.zw   | sim_0840.json     |              0.1012 |
| sim_0765.zw   | sim_0765.json     |              0.2385 |
| sim_0926.zw   | sim_0926.json     |              0.0655 |
| sim_0153.zw   | sim_0153.json     |              0.1868 |
| sim_0415.zw   | sim_0415.json     |              0.2161 |
| sim_0689.zw   | sim_0689.json     |              0.2134 |
| sim_0619.zw   | sim_0619.json     |              0.2374 |
| sim_0936.zw   | sim_0936.json     |              0.0821 |
| sim_0469.zw   | sim_0469.json     |              0.0831 |
| sim_0597.zw   | sim_0597.json     |              0.1455 |
| sim_0450.zw   | sim_0450.json     |              0.1626 |
| sim_0892.zw   | sim_0892.json     |              0.1866 |
| sim_0326.zw   | sim_0326.json     |              0.2498 |
| sim_0779.zw   | sim_0779.json     |              0.1033 |
| sim_0396.zw   | sim_0396.json     |              0.102  |
| sim_0111.zw   | sim_0111.json     |              0.1812 |
| sim_0667.zw   | sim_0667.json     |              0.138  |
| sim_0671.zw   | sim_0671.json     |              0.1855 |
| sim_0695.zw   | sim_0695.json     |              0.2241 |
| sim_0657.zw   | sim_0657.json     |              0.1865 |
| sim_0735.zw   | sim_0735.json     |              0.2833 |
| sim_0419.zw   | sim_0419.json     |              0.1419 |
| sim_0167.zw   | sim_0167.json     |              0.1787 |
| sim_0383.zw   | sim_0383.json     |              0.204  |
| sim_0582.zw   | sim_0582.json     |              0.252  |
| sim_0125.zw   | sim_0125.json     |              0.2354 |
| sim_0580.zw   | sim_0580.json     |              0.2815 |
| sim_0988.zw   | sim_0988.json     |              0.0617 |
| sim_0464.zw   | sim_0464.json     |              0.2208 |
| sim_0088.zw   | sim_0088.json     |              0.0963 |
| sim_0435.zw   | sim_0435.json     |              0.2179 |
| sim_0093.zw   | sim_0093.json     |              0.2769 |
| sim_0986.zw   | sim_0986.json     |              0.1286 |
| sim_0397.zw   | sim_0397.json     |              0.0469 |
| sim_0503.zw   | sim_0503.json     |              0.0957 |
| sim_0857.zw   | sim_0857.json     |              0.2705 |
| sim_0041.zw   | sim_0041.json     |              0.0935 |
| sim_0908.zw   | sim_0908.json     |              0.1633 |
